seller-sku	asin1	item-name	item-description	price	status	minimum-seller-allowed-price	maximum-seller-allowed-price
40007.04.101	B07XF5J5QR	NRS Clearwater Kayak Lifejacket (PFD)-Blue-L/XL		127	Active	127.0	127.99
40007.04.102	B07XB1ZJC1	NRS Clearwater Kayak Lifejacket (PFD)-Blue-XL/XXL		127	Active	127.0	127.99
40007.04.103	B07XC1ZTNY	NRS Clearwater Kayak Lifejacket (PFD)-Red-XS/M		127.94	Active	127.0	127.99
40007.04.104	B082MR2533	NRS Clearwater Kayak Lifejacket (PFD)-Red-L/XL		127.94	Active	127.0	127.99
40007.04.105	B07XF4Z8DP	NRS Clearwater Kayak Lifejacket (PFD)-Red-XL/XXL		127	Active	127.0	127.99
40029.03.100	B082MQWRJ9	NRS Women's Zoya Kayak Lifejacket (PFD)-Teal-XS/M		127.94	Active	127.0	127.99
40029.03.101	B07XB1C2ZK	NRS Women's Zoya Kayak Lifejacket (PFD)-Teal-L/XL		127	Active	127.0	127.99
40029.03.102	B07XB1XZV7	NRS Women's Zoya Kayak Lifejacket (PFD)-Teal-XL/XXL		127.94	Active	127.0	127.99
40034.02.110	B082MR3KP9	NRS Vapor Kayak Lifejacket (PFD)-Lime-L/XL		94	Active	94.0	94.99
40071.01.101	B07M962LWS	NRS Chinook OS Fishing Lifejacket (PFD)-Red-XS/M		169	Active	169.0	169.99
40071.01.103	B07M5HTH5N	NRS Chinook OS Fishing Lifejacket (PFD)-Red-L/XL		169.94	Active	169.0	169.99
40071.01.105	B07M5HTGJV	NRS Chinook OS Fishing Lifejacket (PFD)-Red-XL/XXL		169.94	Active	169.0	169.99
403031	B00063RH0C	Cortland Line 3WF Fishing Line, Peach		64.99	Active	61.0	64.99
403048	B00030A1N8	Cortland Line 4WF Fishing Line, Peach		64.94	Active	64.0	64.99
403062	B003OJQM9M	Cortland Line 444 Classic Peach 90FT Fishing Line 6WF		52.95	Active	52.95	64.99
429079	B003F0YK9O	Cortland Line WF7I Intermediate Fishing Line, Ice Blue		69.94	Active	69.0	69.99
429086	B003F0SU72	Cortland Line WF8I Intermediate Fishing Line, Ice Blue		69.94	Active	69.0	69.99
466661	B079V1J9J8	Cortland Trout Boss HTx Floating Fly Line - Green/Yellow (WF3F)		84.94	Active	79.99	89.99
466739	B079VV4MYL	Cortland Tropic Plus Heavy Sink Fly Line (WF9/10S/I - 400GR)		104.95	Active	104.0	104.99
466746	B079VS71YD	Cortland Tropic Plus Heavy Sink Fly Line (WF10/11S/I - 450GR)		104.95	Active	104.0	104.99
466784	B079V3BP91	Cortland Competition Fast Intermediate Fly Line (WF7/8FI)		65.95	Active	65.0	65.99
466852	B079V6M5SY	Cortland Hover Fly Line (WF5/6H)		55.95	Active	55.0	55.99
470392	B001NZK2KO	Cortland Line WF7I Small Game Fishing Line, Clear/Camo		69.94	Active	69.0	69.99
470408	B003F0UZ7A	Cortland Line WF8I Big Game Fishing Line, Clear/Camo		59.98	Active	59.0	64.99
474918	B01N4AZUJY	Cortland Precision Tropic Plus All Purpose Taper Fly Line (WF8F)		99.94	Active	99.0	99.99
474932	B01NCJ6ID6	Cortland Precision Tropic Plus All Purpose Taper Fly Line (WF10F)		99.94	Active	99.0	99.99
475540	B079VNSRSD	Cortland Precision Tropic Plus All Purpose Taper Fly Line (WF7F)		99.94	Active	99.0	99.99
475687	B085D9HDB1	Cortland Cold Salt Redfish Fly Line (WF9F)		99.94	Active	99.0	99.99
475854	B07YDZH6YR	Salmon Steelhead Floating Fly Line (Olive/White, WF9F)	Salmon Steelhead is a long belly taper design that roll casts and mends easily. The short front taper and over-weighted head is perfect for turning over indicators, streamers, nymph rigs and bombers.	89.94	Active	89.0	89.99
476035	B07YCTWPQ1	Trout Series - Long Belly Distance Fly Line (Orange/White, WF5F)	The Long Belly Distance was designed for complete distance versatility. The long head design allows for quick line pick up, roll casting and mending at long distances.	89.95	Active	89.0	89.99
476042	B07YCPBVFC	Trout Series - Long Belly Distance Fly Line (Orange/White, WF6F)	The Long Belly Distance was designed for complete distance versatility. The long head design allows for quick line pick up, roll casting and mending at long distances.	89	Active	89.0	89.99
476059	B07YCTG53Y	Trout Series - Long Belly Distance Fly Line (Orange/White, WF7F)	The Long Belly Distance was designed for complete distance versatility. The long head design allows for quick line pick up, roll casting and mending at long distances. - True Line Size, 60ft Head Length, High Floating - WATER: Freshwater, LINE: Floating, TAPER: Weight Forward, LENGTH: 100ft, CORE: Braided Nylon Multifilament, SPECIES: Trout	89.95	Active	89.0	89.99
476066	B07YCVLS21	Trout Series - Long Belly Distance Fly Line (Orange/White, WF8F)	The Long Belly Distance was designed for complete distance versatility. The long head design allows for quick line pick up, roll casting and mending at long distances. - True Line Size, 60ft Head Length, High Floating - WATER: Freshwater, LINE: Floating, TAPER: Weight Forward, LENGTH: 100ft, CORE: Braided Nylon Multifilament, SPECIES: Trout	89.95	Active	89.0	89.99
476103	B09X28BRFC	Cortland Striped Bass Sink 8 Fly Line WF10S/I		99.94	Active	99.0	99.99
476233	B09X29FMXS	Cortland Striped Bass Floating Fly Line WF8F		99.94	Active	99.0	99.99
476240	B09X27VSRH	Cortland Striped Bass Floating Fly Line WF9F		99.94	Active	90.99	109.99
476257	B09X29DCS4	Cortland Striped Bass Floating Fly Line WF10F		109	Active	109.0	109.99
476288	B0BLZMR78N	Cortland Striped Bass Intermediate Fly Line (Ice Blue, WF10I)	Cortland’s Cold Salt Series Striped Bass Intermediate fly line was designed to be fished on the flats, in the surf or from a boat. The full intermediate jacket material has a thinner overall profile that cuts through wind and waves.	99.94	Active	99.0	99.99
476295	B09X2CJZJQ	Cortland Striped Bass Blitz Fly Line WF8I/F		99.94	Active	99.0	99.99
476301	B09X29S7LS	Cortland Striped Bass Blitz Fly Line WF9I/F		99.94	Active	99.0	99.99
476318	B09X2B3TCK	Cortland Striped Bass Blitz Fly Line WF10I/F		99.94	Active	99.0	99.99
5-5506R1112B	B013VO8MTC	Redington Behemoth Fly Fishing Reel, Multipurpose Fly Reel for Freshwater and Saltwater, Large Arbor and Adjustable Drag, Black, 11/12		149.99	Active	149.0	149.99
5-5506R1112G	B013VO8SRS	Redington Behemoth Fly Fishing Reel, Multipurpose Fly Reel for Freshwater and Saltwater, Large Arbor and Adjustable Drag, Gunmetal, 11/12		149.99	Active	149.0	149.99
5-5506R1112R	B07FYNQKXL	Redington Behemoth Fly Fishing Reel, Multipurpose Fly Reel for Freshwater and Saltwater, Large Arbor and Adjustable Drag, O.D. Green, 11/12		149.99	Active	149.0	149.99
5-5506R1112Z	B00B2WMNQO	Redington Behemoth Fly Fishing Reel, Multipurpose Fly Reel for Freshwater and Saltwater, Large Arbor and Adjustable Drag, Bronze, 11/12		149.99	Active	149.0	149.99
5-5506R45B	B07BSR399V	Redington Behemoth Fly Fishing Reel, Multipurpose Fly Reel for Freshwater and Saltwater, Large Arbor and Adjustable Drag, Black. 4/5		129.99	Active	129.0	129.99
5-5506R45G	B07BSTPWQK	Redington Behemoth Fly Fishing Reel, Multipurpose Fly Reel for Freshwater and Saltwater, Large Arbor and Adjustable Drag, Gunmetal, 4/5		129.99	Active	129.0	129.99
5-5506R45R	B07FYR2QXP	Redington Behemoth Fly Fishing Reel, Multipurpose Fly Reel for Freshwater and Saltwater, Large Arbor and Adjustable Drag, O.D. Green, 4/5		129.99	Active	129.0	129.99
5-5506R45Z	B00B2VJECG	Redington Behemoth Fly Fishing Reel, Multipurpose Fly Reel for Freshwater and Saltwater, Large Arbor and Adjustable Drag, Bronze, 4/5		129.99	Active	129.0	129.99
5-5506R56B	B013VO894U	Redington Behemoth Fly Fishing Reel, Multipurpose Fly Reel for Freshwater and Saltwater, Large Arbor and Adjustable Drag, Black, 5/6		129.99	Active	129.0	129.99
5-5506R56G	B013VO8KU8	Redington Behemoth Fly Fishing Reel, Multipurpose Fly Reel for Freshwater and Saltwater, Large Arbor and Adjustable Drag, Gunmetal, 5/6		129.99	Active	129.0	129.99
5-5506R56R	B07FYWY9DP	Redington Behemoth Fly Fishing Reel, Multipurpose Fly Reel for Freshwater and Saltwater, Large Arbor and Adjustable Drag, O.D. Green, 5/6		129.99	Active	129.0	129.99
5-5506R56Z	B00B2VJHZ0	Redington Behemoth Fly Fishing Reel, Multipurpose Fly Reel for Freshwater and Saltwater, Large Arbor and Adjustable Drag, Bronze, 5/6		129.99	Active	129.0	129.99
5-5506R78B	B013VO82HO	Redington Behemoth Fly Fishing Reel, Multipurpose Fly Reel for Freshwater and Saltwater, Large Arbor and Adjustable Drag, Black, 7/8		129.99	Active	129.0	129.99
5-5506R78G	B013VO8CTC	Redington Behemoth Fly Fishing Reel, Multipurpose Fly Reel for Freshwater and Saltwater, Large Arbor and Adjustable Drag, Gunmetal, 7/8		129.99	Active	129.0	129.99
5-5506R78R	B07FYHTCFY	Redington Behemoth Fly Fishing Reel, Multipurpose Fly Reel for Freshwater and Saltwater, Large Arbor and Adjustable Drag, O.D. Green, 7/8		129.99	Active	129.0	129.99
5-5506R78Z	B00B2VJKBQ	Redington Behemoth Fly Fishing Reel, Multipurpose Fly Reel for Freshwater and Saltwater, Large Arbor and Adjustable Drag, Bronze, 7/8		129.99	Active	129.0	129.99
5-5506R910B	B013VO92ZA	Redington Behemoth Fly Fishing Reel, Multipurpose Fly Reel for Freshwater and Saltwater, Large Arbor and Adjustable Drag, Black, 9/10		149.99	Active	149.0	149.99
5-5506R910G	B013VO85LC	Redington Behemoth Fly Fishing Reel, Multipurpose Fly Reel for Freshwater and Saltwater, Large Arbor and Adjustable Drag, Gunmetal, 9/10		149.99	Active	149.0	149.99
5-5506R910R	B07FYHP8Y8	Redington Behemoth Fly Fishing Reel, Multipurpose Fly Reel for Freshwater and Saltwater, Large Arbor and Adjustable Drag, O.D. Green, 9/10		149.99	Active	149.0	149.99
5-5506R910Z	B00B2WMOA4	Redington Behemoth Fly Fishing Reel, Multipurpose Fly Reel for Freshwater and Saltwater, Large Arbor and Adjustable Drag, Bronze, 9/10		149.99	Active	149.0	149.99
5-5507R23G	B00B2VJGOC	Redington Zero Fly Fishing Reel, Lightweight Design for Trout, Clicker Drag System, Burgundy, 2/3		109.99	Active	109.0	109.99
5-5507R23NB	B09XFBQNSM	Redington Zero Fly Fishing Reel, Lightweight Design for Trout, Clicker Drag System, Matte Black, 2/3		109.99	Active	109.0	109.99
5-5507R23Y	B09XFC5XWV	Redington Zero Fly Fishing Reel, Lightweight Design for Trout, Clicker Drag System, Wolf Grey, 2/3		109.99	Active	109.0	109.99
5-5507R45G	B00B2VJJBC	Redington Zero Fly Fishing Reel, Lightweight Design for Trout, Clicker Drag System, Burgundy, 4/5		109.99	Active	109.0	109.99
5-5507R45NB	B09XF9QFFL	Redington Zero Fly Fishing Reel, Lightweight Design for Trout, Clicker Drag System, Matte Black, 4/5		109.99	Active	109.0	109.99
5-5507R45Y	B09XFGPWT2	Redington Zero Fly Fishing Reel, Lightweight Design for Trout, Clicker Drag System, Wolf Grey, 4/5		109.99	Active	109.0	109.99
5-5509R11121301	B07FYNQKX9	Redington Grande 11/12/13 Fly Reel - Black		379.99	Active	379.0	379.99
5-5509R11121302	B07FYHRZJJ	Redington Grande 11/12/13 Fly Reel - Champagne		379.99	Active	379.0	379.99
5-5509R11121303	B07FYFT155	Redington Grande 11/12/13 Fly Reel - Marine		379.99	Active	379.0	379.99
5-5509R1401	B07FYR1763	Redington Grande 14+ Fly Reel - Black		379.99	Active	379.0	379.99
5-5509R1402	B07FYRDFYT	Redington Grande 14+ Fly Reel - Champagne		379.99	Active	379.0	379.99
5-5509R1403	B07FYS5385	Redington Grande 14+ Fly Reel - Marine		379.99	Active	379.0	379.99
5-5509R56701	B07FY948WG	Redington Grande 5/6/7 Fly Reel - Black		329.99	Active	329.0	329.99
5-5509R56702	B07FYHBWK8	Redington Grande 5/6/7 Fly Reel - Champagne		329.99	Active	329.0	329.99
5-5509R56703	B07FY6RZ9M	Redington Grande 5/6/7 Fly Reel - Marine		329.99	Active	329.0	329.99
5-5509R78901	B07FYFW8Y3	Redington Grande 7/8/9 Fly Reel - Black		329.99	Active	329.0	329.99
5-5509R78902	B07FYHTDFQ	Redington Grande 7/8/9 Fly Reel - Champagne		329.99	Active	329.0	329.99
5-5509R78903	B07FYSQ38L	Redington Grande 7/8/9 Fly Reel - Marine		329.99	Active	329.0	329.99
5-5509R9101101	B07FYHTCFM	Redington Grande 9/10/11 Fly Reel - Black		379.99	Active	379.0	379.99
5-5509R9102102	B07FYHP8Y2	Redington Grande 9/10/11 Fly Reel - Champagne		379.99	Active	379.0	379.99
5-5509R9103103	B07FYFV43X	Redington Grande 9/10/11 Fly Reel - Marine		379.99	Active	379.0	379.99
5-5512R3401	B08D7XSP2V	Redington Run Fly Reel 3-4 Weight Black		119.99	Active	119.0	119.99
5-5512R3402	B08HSRM53J	Redington Run Fly Reel, Lightweight Design for Trout, Freshwater Fishing, Carbon Fiber Drag System, Sand, 3/4 Weight		119.99	Active	119.0	119.99
5-5512R3403	B08B672CLV	Woais Redington Run Fly Reel S20-3/4wt - Burgundy		119.99	Active	119.0	119.99
5-5512R3404	B00B2VJQ0Q	Redington Run Fly Reel 3-4 Weight		119.99	Active	119.0	119.99
5-5512R5601	B08B54RSJ7	Redington Run Fly Reel, Lightweight Design for Trout, Freshwater Fishing, Carbon Fiber Drag System, Black, 5/6 Weight		119.99	Active	119.0	119.99
5-5512R5602	B08KGY9JP7	Redington Run Fly Reel, Lightweight Design for Trout, Freshwater Fishing, Carbon Fiber Drag System, Sand, 5/6 Weight		119.99	Active	119.0	119.99
5-5512R5603	B08LMC6LGT	Redington Run Fly Reel, Lightweight Design for Trout, Freshwater Fishing, Carbon Fiber Drag System, Burgundy, 5/6 Weight		119.99	Active	119.0	119.99
5-5512R5604	B00B2VJS2W	Redington Run Fly Reel 5-6 Weight		119.99	Active	119.0	119.99
5-5512R7801	B08B54YGGR	Redington Run Fly Reel, Lightweight Design for Trout, Freshwater Fishing, Carbon Fiber Drag System, Black, 7/8 Weight		119.99	Active	119.0	119.99
5-5512R7802	B08H4K6CDM	Redington Run Fly Reel, Lightweight Design for Trout, Freshwater Fishing, Carbon Fiber Drag System, Sand, 7/8 Weight		119.99	Active	119.0	119.99
5-5512R7803	B08D7WMZMS	Redington Run Fly Reel 7-8 Weight Burgundy		119.99	Active	119.0	119.99
5-5512R7804	B00B2VJVFG	Redington Run Fly Reel 7-8 Weight		119.99	Active	119.0	119.99
50-0006-71	B01CSJ866K	RAILBLAZA C-Tug Kayak and Canoe Roller Cart with SandTrakz Puncture Free All-Terrain Wheels, 300lb Loading Capacity with Reinforced Material		184.99	Active		
55023.02.104	B01KYXT4OU	NRS Tuff Sack Dry Bag - Waterproof Storage Bag		34.95	Active		
6-19230	B08B42PYGR	Rio Premier Gold Fly Line, Easy to Cast Flies from Size 2 to 22, Ultimate All-Around Fly Line with Ultra-Slick Performance, Moss/Gold, 80ft, WF3F		99.99	Active	99.0	99.99
6-19231	B08B44MMD5	Rio Premier Gold Fly Line, Easy to Cast Flies from Size 2 to 22, Ultimate All-Around Fly Line with Ultra-Slick Performance, Moss/Gold, 90ft, WF4F		99.99	Active	99.0	99.99
6-19232	B08B44314P	Rio Premier Gold Fly Line, Easy to Cast Flies from Size 2 to 22, Ultimate All-Around Fly Line with Ultra-Slick Performance, Moss/Gold, 90ft, WF5F		99.99	Active	99.0	99.99
6-19233	B08B463VRX	Rio Premier Gold Fly Line, Easy to Cast Flies from Size 2 to 22, Ultimate All-Around Fly Line with Ultra-Slick Performance, Moss/Gold, 90ft, WF6F		99.99	Active	99.0	99.99
6-19234	B08B43JVTS	Rio Premier Gold Fly Line, Easy to Cast Flies from Size 2 to 22, Ultimate All-Around Fly Line with Ultra-Slick Performance, Moss/Gold, 90ft, WF7F		99.99	Active	99.0	99.99
6-19235	B08B43PCH8	Rio Premier Gold Fly Line, Easy to Cast Flies from Size 2 to 22, Ultimate All-Around Fly Line with Ultra-Slick Performance, Moss/Gold, 90ft, WF8F		99.99	Active	99.0	99.99
6-19236	B08B45CQ8W	Rio Premier Gold Fly Line, Easy to Cast Flies from Size 2 to 22, Ultimate All-Around Fly Line with Ultra-Slick Performance, Moss/Gold, 90ft, WF9F		99.99	Active	99.0	99.99
6-19237	B08B43Z23K	Rio Premier Gold Fly Line, Easy to Cast Flies from Size 2 to 22, Ultimate All-Around Fly Line with Ultra-Slick Performance, Melon/Gray Dun, 90ft, WF4F		99.99	Active	99.0	99.99
6-19238	B08B42VGD4	Rio Premier Gold Fly Line, Easy to Cast Flies from Size 2 to 22, Ultimate All-Around Fly Line with Ultra-Slick Performance, Melon/Gray Dun, 90ft, WF5F		99.99	Active	99.0	99.99
6-19239	B08B45VVMX	Rio Premier Gold Fly Line, Easy to Cast Flies from Size 2 to 22, Ultimate All-Around Fly Line with Ultra-Slick Performance, Melon/Gray Dun, 90ft, WF6F		99.99	Active	99.0	99.99
6-19240	B08B44MYZZ	Rio Premier Gold Fly Line, Easy to Cast Flies from Size 2 to 22, Ultimate All-Around Fly Line with Ultra-Slick Performance, Lumalux, 90ft, WF5F		99.99	Active	99.0	99.99
6-19241	B08B43DT46	Rio Premier Gold Fly Line, Easy to Cast Flies from Size 2 to 22, Ultimate All-Around Fly Line with Ultra-Slick Performance, Lumalux, 90ft, WF6F		99.99	Active	99.0	99.99
6-19242	B08B43LRJ4	Rio Premier Gold Fly Line, Easy to Cast Flies from Size 2 to 22, Ultimate All-Around Fly Line with Ultra-Slick Performance, Orange, 90ft, WF4F		99.99	Active	99.0	99.99
6-19243	B08B44K7Z1	Rio Premier Gold Fly Line, Easy to Cast Flies from Size 2 to 22, Ultimate All-Around Fly Line with Ultra-Slick Performance, Orange, 90ft, WF5F		99.99	Active	99.0	99.99
6-19244	B08B43PJ6F	Rio Premier Gold Fly Line, Easy to Cast Flies from Size 2 to 22, Ultimate All-Around Fly Line with Ultra-Slick Performance, Orange, 90ft, WF6F		99.99	Active	99.0	99.99
6-19268	B08B44HTYS	Rio Elite Gold Fly Line, Easy to Cast Flies from Size 2 to 22, Ultimate All-Around Fly Line with Ultra-Slick Performance, Moss/Gold/Gray, 90ft,WF4F		129.99	Active	129.0	129.99
6-19269	B08B448B2D	Rio Elite Gold Fly Line, Easy to Cast Flies from Size 2 to 22, Ultimate All-Around Fly Line with Ultra-Slick Performance, Moss/Gold/Gray, 90ft, WF5F		129.99	Active	129.0	129.99
6-19270	B08B42QM65	Rio Elite Gold Fly Line, Easy to Cast Flies from Size 2 to 22, Ultimate All-Around Fly Line with Ultra-Slick Performance, Moss/Gold/Gray, 90ft, WF6F		129.99	Active	129.0	129.99
6-19271	B08B4321QB	RIO Elite Gold Freshwater Trout SureFire Tricolor Marking System Ultra Slick Cast Technology Tapered MaxFloat Small Diameter Fly Fishing Line		129.99	Active	129.0	129.99
6-19272	B08B44C6JS	Rio Elite Gold Fly Line, Easy to Cast Flies from Size 2 to 22, Ultimate All-Around Fly Line with Ultra-Slick Performance, Moss/Gold/Gray, 100ft, WF8F		129.99	Active	129.0	129.99
6-19294	B0B2K9Y7WH	RIO Gold Premier Fly Line WF2F Moss/Gold		99.99	Active	99.0	99.99
6-19695	B09XJ7MD6D	RIO Products Avid Trout Series - Gold, Floating Fly Line for Trout, WF3F		69.99	Active	69.0	69.99
6-19696	B09XJ8MQN6	RIO Products Avid Trout Series - Gold, Floating Fly Line for Trout, WF4F		69.99	Active	69.0	69.99
6-19697	B09XJ8YZD8	RIO Products Avid Trout Series - Gold, Floating Fly Line for Trout, WF5F		69.99	Active	69.0	69.99
6-19698	B09XJ8239C	RIO Products Avid Trout Series - Gold, Floating Fly Line for Trout, WF6F		69.99	Active	69.0	69.99
6-19699	B09XJ7ZGJD	RIO Products Avid Trout Series - Grand, Floating Fly Line for Trout, Pale Green, WF5F		69.99	Active	69.0	69.99
6-19700	B09XJ9BH14	RIO Products Avid Trout Series - Grand, Floating Fly Line for Trout, Pale Green, WF6F		69.99	Active	69.0	69.99
6-19701	B09XJ8TNVB	RIO Products Avid Trout Series - Grand, Floating Fly Line for Trout, Pale Green, WF7F		69.99	Active	69.0	69.99
6-19702	B09XJ84JZR	RIO Products Avid Trout Series - Grand, Floating Fly Line for Trout, Pale Green, WF8F		69.99	Active	69.0	69.99
6-19765	B0B8481H3K	RIO Products Avid Trout Series - Gold, Floating Fly Line for Trout, WF7F		69.99	Active	69.0	69.99
606432	B08WRNXXGR	Cortland Line Guide Series 8FT Fly Rod Outfit 4WT		179.94	Active	179.0	189.99
606456	B08WRQY2SL	Cortland Guide Series Fly Fishing Outfit 8 wt 9 ft		199	Active	199.0	199.99
645301	B075QMFJ4Z	Cortland Ultra Premium Fluorocarbon Tippet 30 yd 0X - 15.9 lb		19.14	Active	18.99	19.99
645318	B075QNQ6G7	Cortland Ultra Premium Fluorocarbon Tippet 30 yd 1X - 12.9 lb		18.99	Active	18.99	19.99
645325	B075QN567J	Cortland Ultra Premium Fluorocarbon Tippet 30 yd 2X - 10.9 lb		19.49	Active	18.99	19.99
72020009	B003RX6EAC	Hobie Drift Chute		50.99	Active		
72020032	B008VGQQJY	Hobie - Bilge - Hand Pump - 72020032		26.99	Active		
